fold_id,signal_index,entry_time,exit_time,direction,score,state_key,entry_price,exit_price,stop_price,target_price,pnl_points,bars_held,exit_reason,mfe_points,mae_points,spread_points
rw_006,216604,2025-05-23 20:25:00,2025-05-23 20:40:00,1,-1.727363,long|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,20993.73,20961.79,20961.79,21037.65,-33.14,4,stop,17.0,37.5,1.2
rw_006,216610,2025-05-23 20:55:00,2025-05-23 20:55:00,1,-1.713715,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,21001.98,20973.64,20973.64,21040.94,-29.54,1,stop,2.87,29.88,1.2
rw_006,216708,2025-05-26 06:05:00,2025-05-26 06:40:00,1,-1.86005,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|early_session,21149.54,21166.43,21137.25,21166.43,15.49,8,target,18.5,0.63,1.4
rw_006,216730,2025-05-26 07:55:00,2025-05-26 08:00:00,1,-1.84876,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21171.66,21163.51,21163.51,21182.87,-9.55,2,stop,0.63,13.37,1.4
rw_006,216737,2025-05-26 08:30:00,2025-05-26 08:30:00,-1,-1.898492,short|phase_trigger|compression_high|trigger_strong|fresh_new|high_decay|europe_morning,21146.04,21153.56,21153.56,21135.7,-8.92,1,stop,5.5,7.75,1.4
rw_006,216813,2025-05-26 14:50:00,2025-05-26 15:40:00,1,-1.903892,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,21223.54,21215.56,21215.56,21234.52,-9.38,11,stop,10.87,9.88,1.4
rw_006,216854,2025-05-26 18:15:00,2025-05-26 18:15:00,-1,-1.889965,short|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|late_session,21173.01,21182.43,21182.43,21160.06,-10.62,1,stop,1.25,10.88,1.2
rw_006,216867,2025-05-26 19:20:00,2025-05-26 19:30:00,1,-1.903595,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|mid_decay|late_session,21224.89,21215.12,21215.12,21238.32,-10.97,3,stop,3.37,10.5,1.2
rw_006,216873,2025-05-26 19:50:00,2025-05-27 01:00:00,1,-1.892573,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|late_session,21227.76,21218.28,21218.28,21240.79,-10.68,3,stop,12.5,26.16,1.2
rw_006,217052,2025-05-27 15:45:00,2025-05-27 15:45:00,-1,-1.814629,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|us_overlap,21212.35,21224.9,21224.9,21195.09,-13.95,1,stop,0.37,20.88,1.4
rw_006,217061,2025-05-27 16:30:00,2025-05-27 16:30:00,-1,-1.802264,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21207.48,21220.36,21220.36,21189.77,-14.08,1,stop,34.9,25.12,1.2
rw_006,217075,2025-05-27 17:40:00,2025-05-27 17:55:00,1,-1.766025,long|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|late_session,21327.95,21310.98,21310.98,21351.28,-18.17,4,stop,9.25,29.5,1.2
rw_006,217086,2025-05-27 18:35:00,2025-05-27 18:40:00,1,-1.726394,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,21338.45,21321.13,21321.13,21362.27,-18.52,2,stop,4.0,20.75,1.2
rw_006,217092,2025-05-27 19:05:00,2025-05-27 19:35:00,1,-1.73457,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21358.33,21382.52,21340.74,21382.52,22.99,7,target,42.75,7.38,1.2
rw_006,217107,2025-05-27 20:20:00,2025-05-27 21:00:00,1,-1.743683,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21408.2,21431.12,21391.53,21431.12,21.72,9,target,28.63,14.25,1.2
rw_006,217227,2025-05-28 07:20:00,2025-05-28 07:50:00,-1,-1.879111,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,21394.87,21387.69,21400.09,21387.69,5.78,7,target,7.5,3.37,1.4
rw_006,217306,2025-05-28 13:55:00,2025-05-28 14:00:00,1,-1.875256,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21462.49,21452.94,21452.94,21475.63,-10.95,2,stop,12.13,11.62,1.4
rw_006,217315,2025-05-28 14:40:00,2025-05-28 14:45:00,1,-1.883221,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|us_overlap,21451.12,21441.21,21441.21,21464.75,-11.31,2,stop,4.0,12.5,1.4
rw_006,217327,2025-05-28 15:40:00,2025-05-28 15:45:00,1,-1.837498,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,21478.74,21468.87,21468.87,21492.31,-11.27,2,stop,10.13,13.75,1.4
rw_006,217334,2025-05-28 16:15:00,2025-05-28 16:15:00,1,-1.848849,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|us_overlap,21465.12,21454.7,21454.7,21479.45,-11.82,1,stop,2.0,11.5,1.4
rw_006,217340,2025-05-28 16:45:00,2025-05-28 16:45:00,1,-1.864182,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21492.97,21481.44,21481.44,21508.82,-12.73,1,stop,2.87,62.75,1.2
rw_006,217355,2025-05-28 18:00:00,2025-05-28 18:00:00,-1,-1.825801,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,21383.59,21399.17,21399.17,21362.17,-16.78,1,stop,3.5,36.75,1.2
rw_006,217364,2025-05-28 18:45:00,2025-05-28 19:05:00,-1,-1.800309,short|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,21402.59,21419.27,21419.27,21379.66,-17.88,5,stop,17.25,23.88,1.2
rw_006,217516,2025-05-29 08:25:00,2025-05-29 08:50:00,1,-1.829147,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|europe_morning,21762.65,21777.05,21752.18,21777.05,13.0,6,target,15.63,6.62,1.4
rw_006,217522,2025-05-29 08:55:00,2025-05-29 08:55:00,1,-1.827861,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_new|low_decay|europe_morning,21771.15,21761.37,21761.37,21784.6,-11.18,1,stop,0.0,15.37,1.4
rw_006,217536,2025-05-29 10:05:00,2025-05-29 10:05:00,-1,-1.843566,short|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|europe_morning,21714.53,21723.51,21723.51,21702.19,-10.38,1,stop,6.0,12.37,1.4
rw_006,217597,2025-05-29 15:10:00,2025-05-29 15:25:00,-1,-1.866027,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21594.28,21609.05,21609.05,21573.97,-16.17,4,stop,20.0,25.75,1.4
rw_006,217603,2025-05-29 15:40:00,2025-05-29 15:45:00,-1,-1.874499,short|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|us_overlap,21596.9,21612.96,21612.96,21574.82,-17.46,2,stop,14.62,16.63,1.4
rw_006,217614,2025-05-29 16:35:00,2025-05-29 16:35:00,-1,-1.870899,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21563.13,21538.87,21580.77,21538.87,23.06,1,target,48.25,3.0,1.2
rw_006,217620,2025-05-29 17:05:00,2025-05-29 17:05:00,-1,-1.86981,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21441.25,21410.87,21463.34,21410.87,29.3,1,target,79.87,0.0,1.08
rw_006,217643,2025-05-29 19:00:00,2025-05-29 19:00:00,-1,-1.801705,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21303.13,21261.93,21333.09,21261.93,40.0,1,target,46.88,13.75,1.2
rw_006,217765,2025-05-30 06:10:00,2025-05-30 06:15:00,1,-1.868682,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|high_decay|early_session,21314.68,21302.09,21302.09,21331.99,-13.99,2,stop,3.75,21.0,1.4
rw_006,217784,2025-05-30 07:45:00,2025-05-30 07:55:00,-1,-1.879821,short|phase_trigger|compression_high|trigger_strong|fresh_new|high_decay|early_session,21287.68,21298.7,21298.7,21272.53,-12.42,3,stop,2.25,17.25,1.4
rw_006,217791,2025-05-30 08:20:00,2025-05-30 08:20:00,1,-1.879003,long|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|europe_morning,21319.68,21331.75,21310.9,21331.75,10.67,1,target,15.25,0.38,1.4
rw_006,217863,2025-05-30 14:20:00,2025-05-30 14:25:00,1,-1.896437,long|phase_early_confirmation|compression_high|trigger_soft|fresh_new|low_decay|us_overlap,21362.68,21350.47,21350.47,21379.47,-13.61,2,stop,6.0,13.63,1.4
rw_006,217869,2025-05-30 14:50:00,2025-05-30 15:00:00,1,-1.902797,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,21348.93,21365.11,21337.17,21365.11,14.78,3,target,16.75,11.0,1.4
rw_006,217905,2025-05-30 17:50:00,2025-05-30 17:50:00,1,-1.862106,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,21333.78,21306.95,21306.95,21370.67,-28.03,1,stop,1.75,31.0,1.2
rw_006,217923,2025-05-30 19:20:00,2025-05-30 19:25:00,-1,-1.810295,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21234.4,21195.42,21262.75,21195.42,37.78,2,target,119.62,6.88,1.2
rw_006,217931,2025-05-30 20:00:00,2025-05-30 20:05:00,-1,-1.799065,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,21063.53,21094.95,21094.95,21020.33,-32.62,2,stop,19.75,80.62,1.2
rw_006,218045,2025-06-02 06:30:00,2025-06-02 06:50:00,-1,-1.851102,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,21206.19,21192.11,21216.43,21192.11,12.68,5,target,15.25,5.5,1.4
rw_006,218051,2025-06-02 07:00:00,2025-06-02 07:10:00,-1,-1.862901,short|phase_trigger|compression_high|trigger_firm|fresh_new|low_decay|early_session,21193.57,21203.26,21203.26,21180.25,-11.09,3,stop,3.5,11.5,1.4
rw_006,218062,2025-06-02 07:55:00,2025-06-02 07:55:00,-1,-1.88281,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21190.44,21198.94,21198.94,21178.75,-9.9,1,stop,0.12,9.38,1.4
rw_006,218142,2025-06-02 14:35:00,2025-06-02 14:55:00,1,-1.880111,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|us_overlap,21241.57,21227.5,21227.5,21260.91,-15.47,5,stop,12.0,23.88,1.4
rw_006,218156,2025-06-02 15:45:00,2025-06-02 15:45:00,1,-1.886241,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,21251.82,21239.46,21239.46,21268.82,-13.76,1,stop,4.75,14.13,1.4
rw_006,218194,2025-06-02 18:55:00,2025-06-02 19:00:00,1,-1.834733,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21400.79,21373.1,21373.1,21438.87,-28.89,2,stop,6.13,28.75,1.2
rw_006,218200,2025-06-02 19:25:00,2025-06-02 19:25:00,1,-1.805627,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|low_decay|late_session,21400.29,21371.76,21371.76,21439.51,-29.73,1,stop,0.38,28.75,1.2
rw_006,218209,2025-06-02 20:10:00,2025-06-02 20:20:00,1,-1.788668,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21434.54,21405.3,21405.3,21474.75,-30.44,3,stop,2.38,30.5,1.2
rw_006,218321,2025-06-03 06:30:00,2025-06-03 06:30:00,-1,-1.863556,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21406.0,21415.7,21415.7,21392.67,-11.1,1,stop,3.5,14.25,1.4
rw_006,218327,2025-06-03 07:00:00,2025-06-03 07:25:00,-1,-1.88353,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|early_session,21426.25,21415.28,21434.23,21415.28,9.57,6,target,14.75,2.25,1.4
rw_006,218440,2025-06-03 16:25:00,2025-06-03 16:25:00,1,-1.881682,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,21513.37,21502.08,21502.08,21528.89,-12.69,1,stop,0.25,14.5,1.4
rw_006,218462,2025-06-03 18:15:00,2025-06-03 18:55:00,1,-1.822525,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,21628.22,21653.22,21610.04,21653.22,23.8,9,target,25.13,7.62,1.2
rw_006,218474,2025-06-03 19:15:00,2025-06-03 19:30:00,1,-1.794029,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|late_session,21655.72,21681.55,21636.94,21681.55,24.63,4,target,37.75,1.0,1.2
rw_006,218481,2025-06-03 19:50:00,2025-06-03 20:40:00,1,-1.788133,long|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|late_session,21703.85,21700.22,21684.96,21729.83,-4.83,11,max_hold,20.87,12.5,1.2
rw_006,218606,2025-06-04 07:15:00,2025-06-04 07:35:00,1,-1.886424,long|phase_trigger|compression_high|trigger_strong|fresh_new|mid_decay|early_session,21660.39,21653.3,21653.3,21670.14,-8.49,5,stop,1.88,14.75,1.4
rw_006,218630,2025-06-04 09:15:00,2025-06-04 09:15:00,1,-1.909493,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,21676.89,21671.36,21671.36,21684.5,-6.93,1,stop,0.88,22.62,1.4
rw_006,218651,2025-06-04 11:00:00,2025-06-04 11:00:00,1,-1.910324,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,21686.89,21696.1,21680.19,21696.1,7.81,1,target,17.5,3.62,1.4
rw_006,218658,2025-06-04 11:35:00,2025-06-04 11:35:00,1,-1.910872,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_fresh|low_decay|europe_morning,21704.02,21696.3,21696.3,21714.64,-9.12,1,stop,2.62,8.0,1.4
rw_006,218677,2025-06-04 13:10:00,2025-06-04 13:10:00,1,-1.910563,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|us_overlap,21723.02,21714.22,21714.22,21735.12,-10.2,1,stop,1.37,9.38,1.4
rw_006,218701,2025-06-04 15:10:00,2025-06-04 15:15:00,1,-1.884029,long|phase_trigger|compression_mid|trigger_firm|fresh_new|low_decay|us_overlap,21725.02,21716.22,21716.22,21737.12,-10.2,2,stop,1.75,55.75,1.4
rw_006,218721,2025-06-04 16:50:00,2025-06-04 16:50:00,1,-1.874822,long|phase_early_confirmation|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,21741.87,21728.9,21728.9,21759.7,-14.17,1,stop,0.62,41.0,1.2
rw_006,218771,2025-06-04 21:00:00,2025-06-04 21:50:00,1,-1.740473,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21752.24,21755.24,21734.6,21776.49,1.8,11,max_hold,15.88,14.37,1.2
rw_006,218898,2025-06-05 08:35:00,2025-06-05 08:35:00,-1,-1.908679,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,21694.18,21698.98,21698.98,21687.58,-6.2,1,stop,0.5,6.25,1.4
rw_006,218960,2025-06-05 13:45:00,2025-06-05 13:45:00,-1,-1.892111,short|phase_trigger|compression_mid|trigger_strong|fresh_new|mid_decay|us_overlap,21723.05,21733.5,21733.5,21708.68,-11.85,1,stop,1.25,11.63,1.4
rw_006,218969,2025-06-05 14:30:00,2025-06-05 14:30:00,-1,-1.882299,short|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|us_overlap,21718.3,21729.39,21729.39,21703.05,-12.49,1,stop,0.75,19.13,1.4
rw_006,218986,2025-06-05 15:55:00,2025-06-05 15:55:00,1,-1.904696,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|mid_decay|us_overlap,21781.3,21768.39,21768.39,21799.05,-14.31,1,stop,24.0,27.25,1.4
rw_006,218993,2025-06-05 16:30:00,2025-06-05 16:30:00,1,-1.905974,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|us_overlap,21779.18,21764.59,21764.59,21799.24,-15.79,1,stop,28.25,49.75,1.2
rw_006,219017,2025-06-05 18:30:00,2025-06-05 19:05:00,1,-1.759471,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21887.4,21858.54,21858.54,21927.08,-30.06,8,stop,13.5,36.75,1.2
rw_006,219036,2025-06-05 20:05:00,2025-06-05 20:05:00,-1,-1.732517,short|phase_trigger|compression_low|trigger_strong|fresh_new|mid_decay|late_session,21663.9,21695.13,21695.13,21620.96,-32.43,1,stop,7.5,41.75,1.2
rw_006,219148,2025-06-06 06:25:00,2025-06-06 06:30:00,1,-1.823395,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21568.89,21559.22,21559.22,21582.18,-11.07,2,stop,0.5,14.0,1.4
rw_006,219154,2025-06-06 06:55:00,2025-06-06 07:00:00,1,-1.828677,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21583.39,21573.98,21573.98,21596.34,-10.81,2,stop,0.25,14.5,1.4
rw_006,219161,2025-06-06 07:30:00,2025-06-06 07:30:00,1,-1.860783,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|early_session,21580.01,21571.95,21571.95,21591.09,-9.46,1,stop,5.0,9.37,1.4
rw_006,219167,2025-06-06 08:00:00,2025-06-06 08:00:00,1,-1.883799,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21616.26,21626.64,21608.71,21626.64,8.98,1,target,15.25,1.12,1.4
rw_006,219175,2025-06-06 08:40:00,2025-06-06 08:45:00,1,-1.907304,long|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,21624.26,21634.52,21616.8,21634.52,8.86,2,target,12.25,2.87,1.4
rw_006,219223,2025-06-06 12:40:00,2025-06-06 12:40:00,1,-1.902795,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|europe_morning,21653.14,21642.78,21642.78,21667.39,-11.76,1,stop,0.37,18.25,1.4
rw_006,219231,2025-06-06 13:20:00,2025-06-06 13:35:00,1,-1.890673,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,21659.14,21648.85,21648.85,21673.28,-11.69,4,stop,2.37,21.25,1.4
rw_006,219275,2025-06-06 17:00:00,2025-06-06 17:00:00,1,-1.899783,long|phase_early_confirmation|compression_low|trigger_soft|fresh_new|low_decay|us_overlap,21807.24,21791.5,21791.5,21828.88,-16.94,1,stop,9.25,27.88,1.2
rw_006,219422,2025-06-09 06:15:00,2025-06-09 06:45:00,-1,-1.865623,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|mid_decay|early_session,21705.91,21713.46,21713.46,21695.54,-8.95,7,stop,4.5,10.25,1.4
rw_006,219520,2025-06-09 14:25:00,2025-06-09 14:30:00,1,-1.898536,long|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|us_overlap,21772.91,21784.61,21764.4,21784.61,10.3,2,target,12.37,8.25,1.4
rw_006,219532,2025-06-09 15:25:00,2025-06-09 15:55:00,1,-1.915074,long|phase_early_confirmation|compression_mid|trigger_soft|fresh_stale|mid_decay|us_overlap,21783.91,21774.9,21774.9,21796.3,-10.41,7,stop,6.5,14.5,1.4
rw_006,219553,2025-06-09 17:10:00,2025-06-09 17:10:00,1,-1.909355,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21797.01,21812.47,21785.76,21812.47,14.26,1,target,28.0,3.38,1.2
rw_006,219559,2025-06-09 17:40:00,2025-06-09 17:40:00,1,-1.913738,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|late_session,21851.26,21838.2,21838.2,21869.21,-14.26,1,stop,3.5,19.88,1.2
rw_006,219566,2025-06-09 18:15:00,2025-06-09 18:15:00,1,-1.886245,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,21826.88,21812.9,21812.9,21846.11,-15.18,1,stop,0.38,29.87,1.2
rw_006,219586,2025-06-09 19:55:00,2025-06-09 20:00:00,1,-1.81858,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21854.38,21838.83,21838.83,21875.76,-16.75,2,stop,0.25,17.5,1.2
rw_006,219595,2025-06-09 20:40:00,2025-06-09 21:30:00,1,-1.816979,long|phase_early_confirmation|compression_low|trigger_soft|fresh_stale|mid_decay|late_session,21841.63,21839.13,21825.48,21863.83,-3.7,11,max_hold,11.5,9.87,1.2
rw_006,219751,2025-06-10 10:40:00,2025-06-10 10:40:00,-1,-1.855995,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|europe_morning,21755.72,21736.85,21769.44,21736.85,17.47,1,target,29.62,1.38,1.4
rw_006,219807,2025-06-10 15:20:00,2025-06-10 15:30:00,1,-1.816478,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21838.85,21828.5,21828.5,21853.09,-11.75,3,stop,2.87,12.13,1.4
rw_006,219813,2025-06-10 15:50:00,2025-06-10 15:50:00,1,-1.791429,long|phase_trigger|compression_low|trigger_firm|fresh_new|low_decay|us_overlap,21840.72,21831.09,21831.09,21853.96,-11.03,1,stop,2.25,15.62,1.4
rw_006,219823,2025-06-10 16:40:00,2025-06-10 16:40:00,1,-1.84867,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|us_overlap,21858.45,21848.23,21848.23,21872.5,-11.42,1,stop,5.12,49.0,1.2
rw_006,219846,2025-06-10 18:35:00,2025-06-10 18:35:00,-1,-1.850781,short|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21754.82,21769.59,21769.59,21734.51,-15.97,1,stop,3.87,38.13,1.2
rw_006,219857,2025-06-10 19:30:00,2025-06-10 20:20:00,1,-1.831494,long|phase_trigger|compression_low|trigger_strong|fresh_new|low_decay|late_session,21885.32,21888.45,21867.3,21910.09,1.93,11,max_hold,22.75,15.0,1.2
rw_006,219874,2025-06-10 20:55:00,2025-06-10 21:00:00,1,-1.809433,long|phase_early_confirmation|compression_low|trigger_soft|fresh_fresh|mid_decay|late_session,21861.82,21845.47,21845.47,21884.3,-17.55,2,stop,3.5,63.0,1.2
rw_006,219992,2025-06-11 07:45:00,2025-06-11 07:55:00,-1,-1.863867,short|phase_trigger|compression_high|trigger_strong|fresh_new|low_decay|early_session,21868.09,21858.42,21875.13,21858.42,8.27,3,target,14.88,5.25,1.4
rw_006,220000,2025-06-11 08:25:00,2025-06-11 08:25:00,-1,-1.893717,short|phase_early_confirmation|compression_high|trigger_soft|fresh_fresh|low_decay|europe_morning,21862.71,21869.49,21869.49,21853.39,-8.18,1,stop,1.62,8.25,1.4
rw_006,220020,2025-06-11 10:05:00,2025-06-11 10:05:00,1,-1.885483,long|phase_trigger|compression_mid|trigger_strong|fresh_new|low_decay|europe_morning,21885.71,21878.11,21878.11,21896.16,-9.0,1,stop,9.0,11.37,1.4
